member,segment,priority,churn_risk,risk_band,value_band,clv,fwd_value,recency,flights_total,flights_6m,momentum,tenure_months,redeem_rate,Loyalty Card,Province,City
615673,Core Frequent Flyers,P3,0.1928,Low,Standard,4636.55,3743.0,0.0,36,11,0.0,40,0.0443,Star,British Columbia,Vancouver
692252,Core Frequent Flyers,P3,0.1837,Low,Standard,4636.55,3785.0,0.0,39,11,-0.2,47,0.0,Star,British Columbia,Vancouver
828481,Core Frequent Flyers,P3,0.1531,Low,Standard,4636.55,3926.0,0.0,36,8,-0.1,41,0.0187,Star,Ontario,Toronto
210752,Core Frequent Flyers,P3,0.1698,Low,Standard,4637.03,3850.0,0.0,29,5,0.5,65,0.009,Star,Quebec,Tremblant
115405,Cooling Veterans,P3,0.1561,Low,Standard,4637.16,3913.0,3.0,35,6,-0.125,41,0.0243,Star,Ontario,Toronto
655085,New Climbers,P2,0.7486,High,Standard,4639.98,1166.0,0.0,18,18,18.0,6,0.0266,Star,Alberta,Banff
956619,Core Frequent Flyers,P3,0.2986,Low,Standard,4639.98,3255.0,0.0,26,14,0.3636,39,0.0132,Star,Ontario,Toronto
754774,Core Frequent Flyers,P3,0.2228,Low,Standard,4642.02,3608.0,1.0,35,8,-0.3077,42,0.0397,Star,Quebec,Quebec City
289354,Core Frequent Flyers,P3,0.084,Low,Standard,4643.41,4253.0,0.0,42,14,1.5,73,0.0228,Star,Ontario,Kingston
613908,Core Frequent Flyers,P3,0.235,Low,Standard,4644.9,3553.0,0.0,38,7,-0.2,75,0.0108,Star,British Columbia,Victoria
538979,Core Frequent Flyers,P3,0.2304,Low,Standard,4645.57,3575.0,0.0,20,9,2.3333,16,0.0359,Star,Ontario,Toronto
754264,Core Frequent Flyers,P3,0.2608,Low,Standard,4645.84,3434.0,0.0,25,4,-0.1667,40,0.0257,Star,British Columbia,Vancouver
634423,Core Frequent Flyers,P3,0.2272,Low,Standard,4650.06,3594.0,0.0,42,19,3.0,27,0.0192,Star,New Brunswick,Fredericton
342679,Core Frequent Flyers,P3,0.1209,Low,Standard,4652.89,4091.0,0.0,37,5,-0.5714,44,0.0274,Star,Ontario,Trenton
717806,Core Frequent Flyers,P3,0.2231,Low,Standard,4652.91,3615.0,1.0,29,9,0.0,36,0.0179,Star,Ontario,Toronto
226511,Core Frequent Flyers,P3,0.1331,Low,Standard,4653.09,4034.0,0.0,28,8,0.125,63,0.03,Star,British Columbia,Victoria
586100,Core Frequent Flyers,P3,0.2403,Low,Standard,4653.09,3535.0,0.0,34,7,0.1429,23,0.0075,Star,Quebec,Hull
566808,Core Frequent Flyers,P3,0.1069,Low,Standard,4654.58,4157.0,0.0,47,6,-0.5333,49,0.0237,Star,British Columbia,Vancouver
665548,Core Frequent Flyers,P3,0.2095,Low,Standard,4654.95,3680.0,2.0,43,11,0.7143,63,0.0138,Star,Quebec,Montreal
327470,Core Frequent Flyers,P3,0.1864,Low,Standard,4655.39,3787.0,0.0,44,16,1.4286,66,0.0,Star,Ontario,Toronto
584017,Core Frequent Flyers,P3,0.1179,Low,Standard,4656.49,4107.0,0.0,43,11,-0.2941,76,0.0166,Star,British Columbia,Vancouver
287414,Core Frequent Flyers,P3,0.1239,Low,Standard,4660.01,4083.0,0.0,40,13,0.5556,75,0.0068,Star,Quebec,Hull
227008,Core Frequent Flyers,P3,0.124,Low,Standard,4665.25,4087.0,0.0,38,15,1.0,64,0.0402,Star,Ontario,Thunder Bay
540918,Core Frequent Flyers,P3,0.2049,Low,Standard,4666.64,3710.0,0.0,45,15,1.0,39,0.0149,Star,Ontario,Toronto
408931,Core Frequent Flyers,P3,0.2094,Low,Standard,4668.04,3691.0,0.0,47,15,0.4545,1,0.0295,Star,Quebec,Montreal
518771,Core Frequent Flyers,P3,0.3325,Medium,Standard,4669.23,3117.0,0.0,34,18,2.1667,60,0.0,Star,British Columbia,Vancouver
148368,Core Frequent Flyers,P3,0.1953,Low,Standard,4670.05,3758.0,0.0,54,14,0.5,33,0.0163,Star,Alberta,Peace River
371164,Core Frequent Flyers,P3,0.1175,Low,Standard,4670.06,4121.0,1.0,33,4,-0.6154,43,0.0,Star,Prince Edward Island,Charlottetown
299278,Core Frequent Flyers,P3,0.1777,Low,Standard,4673.2,3843.0,1.0,44,9,-0.1667,67,0.0268,Star,British Columbia,Vancouver
526644,Core Frequent Flyers,P3,0.2189,Low,Standard,4679.98,3656.0,0.0,51,17,0.3846,48,0.0218,Star,Ontario,Ottawa
699194,Core Frequent Flyers,P3,0.0487,Low,Standard,5704.98,5427.0,0.0,53,37,1.2353,8,0.003,Aurora,Quebec,Montreal
620587,Sleeping Enrollees,P3,0.18,Low,Standard,4682.25,3839.0,99.0,0,0,0.0,0,0.0,Star,British Columbia,Vancouver
681309,Cooling Veterans,P3,0.1415,Low,Standard,4682.25,4020.0,4.0,46,8,-0.1818,25,0.0,Star,Ontario,Trenton
894620,Core Frequent Flyers,P3,0.2518,Low,Standard,4683.44,3504.0,1.0,33,7,1.0,28,0.0091,Star,Yukon,Whitehorse
217792,Core Frequent Flyers,P3,0.2101,Low,Standard,4686.47,3702.0,2.0,37,8,-0.3571,51,0.008,Star,British Columbia,Whistler
290024,Core Frequent Flyers,P3,0.2101,Low,Standard,4686.47,3702.0,0.0,24,11,0.7143,19,0.0,Star,Ontario,Toronto
429933,Core Frequent Flyers,P3,0.21,Low,Standard,4686.47,3703.0,1.0,46,10,-0.3125,23,0.0,Star,British Columbia,Victoria
920545,Core Frequent Flyers,P3,0.1922,Low,Standard,4686.47,3786.0,0.0,48,17,1.5714,54,0.0286,Star,Ontario,Ottawa
407173,Cooling Veterans,P3,0.2026,Low,Standard,4692.66,3742.0,3.0,33,6,-0.5333,69,0.0256,Star,Ontario,Trenton
307321,New Climbers,P2,0.7045,High,Standard,4693.75,1387.0,1.0,4,4,4.0,4,0.049,Star,Ontario,Ottawa
720007,Cooling Veterans,P3,0.0993,Low,Standard,4697.15,4231.0,2.0,30,6,0.1667,72,0.0318,Star,British Columbia,Vancouver
491253,Core Frequent Flyers,P3,0.2141,Low,Standard,4700.42,3694.0,0.0,27,14,1.5,40,0.0184,Star,New Brunswick,Moncton
144756,Core Frequent Flyers,P3,0.1317,Low,Standard,4700.58,4082.0,0.0,28,2,-0.7692,41,0.0064,Star,Alberta,Edmonton
670040,Core Frequent Flyers,P3,0.123,Low,Standard,4705.59,4127.0,0.0,31,12,0.625,72,0.0115,Star,Newfoundland,St. John's
634807,Core Frequent Flyers,P3,0.1185,Low,Standard,4706.68,4149.0,0.0,40,11,0.2,76,0.0238,Star,Alberta,Calgary
129429,Core Frequent Flyers,P3,0.156,Low,Standard,4709.52,3975.0,0.0,54,19,0.1765,24,0.0101,Star,British Columbia,Vancouver
966285,Core Frequent Flyers,P3,0.2451,Low,Standard,4711.85,3557.0,1.0,27,7,-0.2727,32,0.0153,Star,Quebec,Montreal
340691,Core Frequent Flyers,P3,0.1673,Low,Standard,4713.4,3925.0,0.0,49,18,0.4615,36,0.0082,Star,Quebec,Montreal
959364,Cooling Veterans,P3,0.0906,Low,Standard,4714.04,4287.0,2.0,14,5,-0.25,16,0.0,Star,Ontario,Ottawa
630869,Cooling Veterans,P3,0.188,Low,Standard,4715.32,3829.0,2.0,40,5,-0.5,29,0.0225,Star,Ontario,Toronto
974500,Core Frequent Flyers,P3,0.2356,Low,Standard,4715.47,3605.0,0.0,42,10,0.8333,32,0.0,Star,Nova Scotia,Halifax
296736,Core Frequent Flyers,P3,0.1896,Low,Standard,4717.63,3823.0,1.0,31,11,0.5,31,0.0,Star,Quebec,Montreal
438263,Cooling Veterans,P3,0.1913,Low,Standard,4717.63,3815.0,2.0,33,8,0.125,55,0.0,Star,Manitoba,Winnipeg
759603,Cooling Veterans,P3,0.0368,Low,Mid,6325.03,6092.0,2.0,30,10,-0.4762,10,0.0,Aurora,Quebec,Montreal
526663,Core Frequent Flyers,P3,0.187,Low,Standard,4726.87,3843.0,1.0,25,6,-0.2222,39,0.0277,Star,Quebec,Montreal
707042,Core Frequent Flyers,P3,0.1279,Low,Standard,4726.87,4122.0,0.0,37,9,-0.4737,80,0.0212,Star,Ontario,Toronto
134180,Cooling Veterans,P3,0.1503,Low,Standard,4726.96,4017.0,4.0,21,4,0.25,51,0.0654,Star,Ontario,Toronto
539537,Core Frequent Flyers,P3,0.2567,Low,Standard,4726.96,3514.0,0.0,49,19,0.3333,28,0.0244,Star,British Columbia,Vancouver
260155,Core Frequent Flyers,P3,0.1845,Low,Standard,4727.35,3855.0,0.0,44,13,0.5556,46,0.0278,Star,British Columbia,West Vancouver
697079,New Climbers,P2,0.6961,High,Standard,4729.59,1437.0,0.0,7,7,7.0,6,0.0,Star,British Columbia,Vancouver
420222,Core Frequent Flyers,P3,0.1327,Low,Standard,4729.97,4102.0,0.0,41,10,-0.1538,63,0.0294,Star,Newfoundland,St. John's
580586,Core Frequent Flyers,P3,0.1634,Low,Standard,4730.36,3957.0,0.0,28,5,0.0,45,0.0203,Star,Ontario,London
110099,Core Frequent Flyers,P3,0.1222,Low,Standard,4731.84,4153.0,1.0,36,5,-0.25,71,0.0251,Star,Yukon,Whitehorse
332208,Core Frequent Flyers,P3,0.1726,Low,Standard,4733.51,3916.0,1.0,44,9,-0.2857,61,0.03,Star,Quebec,Hull
709123,Core Frequent Flyers,P3,0.1307,Low,Standard,4733.51,4115.0,0.0,22,3,-0.4286,73,0.0636,Star,British Columbia,Vancouver
347861,Core Frequent Flyers,P3,0.186,Low,Standard,4735.18,3854.0,0.0,47,6,-0.3636,30,0.0065,Star,British Columbia,Dawson Creek
668000,Cooling Veterans,P3,0.0994,Low,Standard,4736.35,4265.0,3.0,40,7,-0.2727,73,0.0087,Star,Ontario,Ottawa
641123,Core Frequent Flyers,P3,0.11,Low,Standard,4737.41,4216.0,0.0,53,15,0.0667,72,0.018,Star,Ontario,Thunder Bay
788332,New Climbers,P3,0.1251,Low,Standard,4738.99,4146.0,0.0,31,12,5.5,50,0.0538,Star,Ontario,Toronto
415327,Core Frequent Flyers,P3,0.2222,Low,Standard,4739.3,3686.0,0.0,37,21,1.75,15,0.0064,Star,Quebec,Montreal
531793,Core Frequent Flyers,P3,0.227,Low,Standard,4739.86,3664.0,0.0,42,14,0.3636,31,0.0073,Star,British Columbia,Vancouver
598016,Core Frequent Flyers,P3,0.237,Low,Standard,4742.62,3619.0,0.0,42,19,0.3333,31,0.0435,Star,British Columbia,Whistler
121751,New Climbers,P2,0.6291,High,Standard,4743.62,1759.0,0.0,9,9,9.0,5,0.0329,Star,Ontario,Toronto
361892,Core Frequent Flyers,P3,0.2068,Low,Standard,4743.62,3763.0,0.0,53,14,-0.0625,57,0.0065,Star,British Columbia,Vancouver
201564,Core Frequent Flyers,P3,0.1929,Low,Standard,4744.97,3830.0,1.0,34,2,-0.7273,69,0.01,Star,Saskatchewan,Regina
508728,Sleeping Enrollees,P2,0.9802,High,Standard,4744.97,94.0,99.0,0,0,0.0,73,0.0,Star,Ontario,Kingston
550213,Core Frequent Flyers,P3,0.2751,Low,Standard,4746.69,3441.0,0.0,39,11,0.5,65,0.0197,Star,Ontario,Toronto
173485,Core Frequent Flyers,P3,0.1234,Low,Standard,4748.79,4163.0,1.0,45,10,0.375,59,0.0121,Star,Saskatchewan,Regina
571017,Core Frequent Flyers,P3,0.2667,Low,Standard,4751.28,3484.0,0.0,52,12,0.0,36,0.0,Star,Ontario,Ottawa
455594,Core Frequent Flyers,P3,0.1263,Low,Standard,4754.45,4154.0,0.0,56,12,-0.2353,74,0.0157,Star,Ontario,Toronto
330249,Core Frequent Flyers,P3,0.1766,Low,Standard,4755.37,3916.0,1.0,35,5,-0.3333,63,0.0207,Star,Ontario,Kingston
561874,Core Frequent Flyers,P3,0.0874,Low,Standard,4755.72,4340.0,1.0,40,7,-0.1111,56,0.0198,Star,British Columbia,Dawson Creek
319504,Core Frequent Flyers,P3,0.2099,Low,Standard,4755.76,3758.0,0.0,32,20,3.2,21,0.0128,Star,Ontario,Trenton
746502,Core Frequent Flyers,P3,0.0875,Low,Mid,6328.18,5775.0,0.0,41,19,-0.1304,10,0.0,Aurora,Quebec,Montreal
372069,Cooling Veterans,P3,0.1448,Low,Standard,4756.13,4068.0,1.0,16,5,-0.25,17,0.0638,Star,British Columbia,Vancouver
600013,Cooling Veterans,P3,0.0726,Low,Standard,4756.91,4411.0,1.0,20,10,0.0,12,0.0,Star,Quebec,Tremblant
722629,Core Frequent Flyers,P3,0.2163,Low,Standard,4757.24,3728.0,0.0,46,16,0.1333,43,0.0214,Star,Quebec,Tremblant
556266,Core Frequent Flyers,P3,0.3775,Medium,Standard,4758.47,2962.0,2.0,43,13,0.1667,52,0.007,Star,Quebec,Montreal
842405,Core Frequent Flyers,P3,0.2638,Low,Standard,4760.94,3505.0,0.0,29,13,0.5556,16,0.0126,Star,Quebec,Montreal
919668,Core Frequent Flyers,P3,0.2616,Low,Standard,4762.16,3516.0,1.0,30,17,1.25,15,0.0089,Star,British Columbia,Vancouver
925433,Core Frequent Flyers,P3,0.1598,Low,Standard,4762.16,4001.0,0.0,37,6,-0.125,40,0.0904,Star,Ontario,Toronto
489781,Core Frequent Flyers,P3,0.1372,Low,Standard,4762.59,4109.0,0.0,39,9,0.1111,27,0.0253,Star,Quebec,Quebec City
462459,Core Frequent Flyers,P3,0.2204,Low,Standard,4762.82,3713.0,0.0,17,6,0.0,15,0.0358,Star,Ontario,Toronto
595681,Core Frequent Flyers,P3,0.1588,Low,Standard,4762.82,4007.0,0.0,30,3,-0.6364,44,0.0078,Star,Alberta,Banff
680754,New Climbers,P3,0.2394,Low,Standard,4762.82,3623.0,0.0,3,3,3.0,1,0.1453,Star,Ontario,Trenton
742854,Core Frequent Flyers,P3,0.2234,Low,Standard,4762.82,3699.0,0.0,23,7,0.1429,16,0.0172,Star,British Columbia,Vancouver
993170,Core Frequent Flyers,P3,0.0495,Low,Mid,6366.23,6051.0,0.0,80,52,0.8276,8,0.0019,Aurora,Quebec,Montreal
426317,Core Frequent Flyers,P3,0.1772,Low,Standard,4767.69,3923.0,0.0,25,1,-0.7143,40,0.032,Star,Quebec,Quebec City
485383,Core Frequent Flyers,P3,0.2011,Low,Standard,4770.26,3811.0,2.0,42,5,-0.5385,34,0.0239,Star,Ontario,Toronto
486860,New Climbers,P3,0.0322,Low,Mid,6393.87,6188.0,1.0,55,52,12.25,10,0.0164,Aurora,Quebec,Montreal
264018,Core Frequent Flyers,P3,0.2686,Low,Standard,4770.55,3489.0,1.0,39,11,0.5,43,0.0083,Star,Quebec,Hull
348732,New Climbers,P3,0.1771,Low,Standard,4770.55,3926.0,0.0,15,9,2.3333,18,0.0535,Star,Quebec,Montreal
553254,Core Frequent Flyers,P3,0.2707,Low,Standard,4770.55,3479.0,0.0,32,7,0.0,69,0.0095,Star,Alberta,Edmonton
706918,Core Frequent Flyers,P3,0.249,Low,Standard,4770.55,3583.0,0.0,38,16,0.7,17,0.0223,Star,British Columbia,Vancouver
811612,New Climbers,P3,0.5423,Medium,Standard,4772.93,2185.0,0.0,12,12,12.0,4,0.0,Star,Newfoundland,St. John's
494552,New Climbers,P2,0.6395,High,Standard,4772.94,1720.0,3.0,2,2,2.0,7,0.104,Star,British Columbia,Dawson Creek
667615,Core Frequent Flyers,P3,0.1571,Low,Standard,4772.94,4023.0,0.0,23,16,1.125,13,0.0,Star,Alberta,Calgary
754175,Core Frequent Flyers,P3,0.1114,Low,Standard,4772.94,4241.0,0.0,22,12,0.8571,16,0.0155,Star,Ontario,Toronto
755276,Core Frequent Flyers,P3,0.0999,Low,Standard,4772.94,4296.0,0.0,29,9,0.25,30,0.023,Star,Alberta,Banff
952493,Core Frequent Flyers,P3,0.1293,Low,Standard,4772.94,4156.0,0.0,44,15,2.2,53,0.0094,Star,Ontario,Toronto
815626,Cooling Veterans,P3,0.1893,Low,Standard,4773.69,3870.0,2.0,39,6,-0.3636,75,0.0,Star,Ontario,Toronto
957008,Core Frequent Flyers,P3,0.3152,Medium,Standard,4773.69,3269.0,0.0,28,13,0.4,17,0.0369,Star,British Columbia,Dawson Creek
222280,Core Frequent Flyers,P3,0.0546,Low,Mid,6466.3,6113.0,0.0,37,25,1.0,8,0.0031,Aurora,Quebec,Montreal
895601,Cooling Veterans,P3,0.1606,Low,Standard,4776.19,4009.0,2.0,32,4,-0.5,76,0.0092,Star,Ontario,Toronto
192651,Core Frequent Flyers,P3,0.1852,Low,Standard,4777.12,3892.0,0.0,42,11,0.7143,57,0.0169,Star,British Columbia,Dawson Creek
881943,Core Frequent Flyers,P3,0.1159,Low,Standard,4779.89,4226.0,0.0,41,26,1.4545,14,0.0073,Star,Ontario,Kingston
642409,New Climbers,P2,0.6893,High,Standard,4783.92,1486.0,1.0,3,3,3.0,2,0.0,Star,Quebec,Montreal
234047,Core Frequent Flyers,P3,0.305,Medium,Standard,4786.01,3326.0,0.0,39,10,0.375,53,0.0062,Star,Quebec,Montreal
366911,Core Frequent Flyers,P3,0.1606,Low,Standard,4786.05,4017.0,1.0,58,12,-0.2778,73,0.0175,Star,Ontario,Toronto
424540,Core Frequent Flyers,P3,0.1313,Low,Standard,4787.21,4159.0,2.0,40,7,0.0,77,0.0119,Star,British Columbia,Whistler
255718,Core Frequent Flyers,P3,0.149,Low,Standard,4792.81,4079.0,0.0,36,10,2.6667,70,0.014,Star,British Columbia,Vancouver
631232,Sleeping Enrollees,P3,0.1269,Low,Standard,4794.93,4186.0,99.0,0,0,0.0,0,0.0,Star,Ontario,Toronto
725705,Core Frequent Flyers,P3,0.1159,Low,Standard,4794.93,4239.0,0.0,33,9,0.1111,45,0.0102,Star,British Columbia,Vancouver
463890,Core Frequent Flyers,P3,0.1391,Low,Standard,4794.96,4128.0,1.0,44,18,0.5833,79,0.0083,Star,British Columbia,Victoria
760842,Core Frequent Flyers,P3,0.2173,Low,Standard,4799.62,3757.0,0.0,43,15,1.0,23,0.0047,Star,Quebec,Montreal
364931,Core Frequent Flyers,P3,0.1761,Low,Standard,4804.36,3959.0,0.0,21,3,-0.4286,22,0.0365,Star,British Columbia,Vancouver
916478,Core Frequent Flyers,P3,0.0399,Low,Mid,6745.89,6477.0,0.0,53,29,0.2,10,0.0029,Aurora,Quebec,Montreal
103362,New Climbers,P2,0.7239,High,Standard,4807.0,1327.0,1.0,3,3,3.0,2,0.0,Star,Quebec,Tremblant
953097,Cooling Veterans,P3,0.0857,Low,Standard,4807.85,4396.0,3.0,35,8,0.0,48,0.026,Star,Quebec,Montreal
146067,Core Frequent Flyers,P3,0.3093,Medium,Standard,4808.96,3322.0,0.0,26,6,1.3333,73,0.0,Star,Saskatchewan,Regina
842390,Core Frequent Flyers,P3,0.138,Low,Standard,4809.22,4146.0,1.0,28,7,-0.3333,67,0.0086,Star,Ontario,Toronto
620741,Core Frequent Flyers,P3,0.256,Low,Standard,4810.98,3579.0,1.0,25,12,0.4444,16,0.0103,Star,Quebec,Montreal
848003,Core Frequent Flyers,P3,0.2764,Low,Standard,4810.98,3481.0,1.0,49,8,-0.3077,55,0.0079,Star,Manitoba,Winnipeg
833024,Core Frequent Flyers,P3,0.0734,Low,Standard,4811.18,4458.0,0.0,40,10,-0.2143,61,0.0078,Star,Manitoba,Winnipeg
457525,Core Frequent Flyers,P3,0.1484,Low,Standard,4811.74,4098.0,0.0,52,9,-0.2857,60,0.0,Star,Quebec,Montreal
220315,New Climbers,P2,0.7673,High,Standard,4813.28,1120.0,0.0,17,17,17.0,7,0.0,Star,Ontario,Toronto
324881,Core Frequent Flyers,P3,0.1008,Low,Standard,4815.01,4330.0,1.0,39,9,-0.2857,20,0.0313,Star,Ontario,Toronto
233646,Core Frequent Flyers,P3,0.1376,Low,Standard,4815.02,4152.0,0.0,26,7,-0.2,59,0.0,Star,Nova Scotia,Halifax
809016,Core Frequent Flyers,P3,0.0715,Low,Standard,4815.53,4471.0,0.0,45,9,-0.4444,38,0.0176,Star,Ontario,Trenton
350675,Core Frequent Flyers,P3,0.1376,Low,Standard,4815.85,4153.0,0.0,35,9,-0.0909,73,0.0,Star,Manitoba,Winnipeg
773219,Core Frequent Flyers,P3,0.202,Low,Standard,4819.18,3846.0,0.0,18,9,0.25,13,0.013,Star,British Columbia,Vancouver
129515,Core Frequent Flyers,P3,0.1938,Low,Standard,4820.7,3886.0,1.0,24,7,1.0,78,0.0,Star,Ontario,Ottawa
146760,Core Frequent Flyers,P3,0.1458,Low,Standard,4821.99,4119.0,0.0,27,5,-0.1429,65,0.0226,Star,Quebec,Montreal
448483,Sleeping Enrollees,P2,0.9802,High,Standard,4823.56,95.0,99.0,0,0,0.0,79,0.0,Star,Manitoba,Winnipeg
510841,Core Frequent Flyers,P3,0.1727,Low,Standard,4825.5,3992.0,1.0,29,7,-0.2727,44,0.0137,Star,British Columbia,Dawson Creek
261229,Core Frequent Flyers,P3,0.2579,Low,Standard,4825.65,3581.0,1.0,26,5,0.5,44,0.0484,Star,Quebec,Montreal
496728,Core Frequent Flyers,P3,0.2286,Low,Standard,4825.65,3722.0,0.0,57,16,1.8333,37,0.0174,Star,British Columbia,West Vancouver
549862,Cooling Veterans,P3,0.2514,Low,Standard,4826.83,3613.0,2.0,37,6,-0.125,34,0.0489,Star,Quebec,Montreal
277430,New Climbers,P2,0.7053,High,Standard,4827.78,1423.0,2.0,2,2,2.0,4,0.0965,Star,Quebec,Montreal
728043,Core Frequent Flyers,P3,0.2006,Low,Standard,4829.57,3861.0,1.0,29,10,-0.3529,13,0.0,Star,Quebec,Montreal
533666,Core Frequent Flyers,P3,0.1385,Low,Standard,4830.91,4162.0,0.0,26,10,1.2,49,0.0933,Star,Quebec,Hull
645600,Core Frequent Flyers,P3,0.1634,Low,Standard,4832.12,4042.0,0.0,35,7,-0.2,26,0.0202,Star,Quebec,Hull
441340,Core Frequent Flyers,P3,0.1337,Low,Standard,4834.71,4189.0,0.0,39,14,1.5,38,0.0274,Star,British Columbia,Vancouver
587591,Cooling Veterans,P3,0.1165,Low,Standard,4834.71,4272.0,4.0,29,2,-0.4,68,0.0091,Star,British Columbia,Vancouver
642449,Core Frequent Flyers,P3,0.1883,Low,Standard,4835.57,3925.0,0.0,24,5,-0.4545,19,0.0133,Star,Ontario,Sudbury
514917,Core Frequent Flyers,P3,0.2173,Low,Standard,4836.05,3785.0,0.0,40,16,2.4,1,0.0147,Star,British Columbia,Vancouver
188328,Cooling Veterans,P3,0.0399,Low,Mid,7199.65,6912.0,2.0,42,34,2.8889,10,0.0143,Aurora,Quebec,Montreal
357901,Core Frequent Flyers,P3,0.0582,Low,Mid,7218.16,6798.0,0.0,78,46,0.4242,8,0.0034,Aurora,Quebec,Montreal
441359,Core Frequent Flyers,P3,0.1045,Low,Standard,4838.21,4333.0,0.0,43,6,-0.5,51,0.0224,Star,Alberta,Edmonton
256135,Core Frequent Flyers,P3,0.2199,Low,Standard,4838.88,3775.0,1.0,31,9,1.0,43,0.0113,Star,Ontario,Toronto
765261,Core Frequent Flyers,P3,0.1365,Low,Standard,4838.88,4178.0,0.0,15,4,-0.1667,67,0.0,Star,British Columbia,Dawson Creek
900359,Core Frequent Flyers,P3,0.0516,Low,Standard,4838.98,4589.0,1.0,19,11,0.3333,12,0.0,Star,Ontario,Toronto
704112,Core Frequent Flyers,P3,0.0986,Low,Standard,4839.11,4362.0,0.0,37,10,0.1,67,0.049,Star,British Columbia,Vancouver
756543,Core Frequent Flyers,P3,0.2126,Low,Standard,4841.06,3812.0,0.0,44,15,7.0,24,0.02,Star,British Columbia,Victoria
862979,Cooling Veterans,P3,0.1726,Low,Mid,7231.0,5983.0,3.0,28,14,0.0,10,0.0,Aurora,Quebec,Quebec City
643026,Core Frequent Flyers,P3,0.2383,Low,Standard,4845.0,3690.0,1.0,31,7,0.1429,35,0.018,Star,Newfoundland,St. John's
325498,Core Frequent Flyers,P3,0.1971,Low,Standard,4846.32,3891.0,2.0,37,10,0.2222,35,0.0102,Star,Quebec,Hull
287385,New Climbers,P2,0.7493,High,Standard,4848.9,1216.0,2.0,10,10,10.0,6,0.0,Star,British Columbia,Vancouver
871145,Core Frequent Flyers,P3,0.1672,Low,Standard,4848.9,4038.0,1.0,42,6,-0.3636,30,0.0305,Star,Ontario,Trenton
145449,New Climbers,P3,0.1341,Low,Mid,7524.74,6516.0,2.0,10,10,10.0,8,0.0,Aurora,Quebec,Hull
896947,Core Frequent Flyers,P3,0.0838,Low,Standard,4858.43,4451.0,0.0,53,15,0.4545,68,0.013,Star,Ontario,Toronto
453719,Core Frequent Flyers,P3,0.0795,Low,Standard,4860.58,4474.0,0.0,41,14,0.875,69,0.0196,Star,New Brunswick,Moncton
784537,Core Frequent Flyers,P3,0.1039,Low,Standard,4860.58,4356.0,0.0,36,6,0.0,67,0.0292,Star,Quebec,Tremblant
346809,Core Frequent Flyers,P3,0.1843,Low,Standard,4860.62,3965.0,1.0,33,12,0.3,19,0.0,Star,Ontario,Toronto
757938,Core Frequent Flyers,P3,0.2007,Low,Standard,4860.62,3885.0,0.0,30,11,2.0,20,0.0162,Star,British Columbia,Dawson Creek
950915,Core Frequent Flyers,P3,0.116,Low,Standard,4860.91,4297.0,0.0,39,18,5.3333,20,0.0179,Star,Quebec,Montreal
764544,Cooling Veterans,P3,0.084,Low,Standard,4861.49,4453.0,3.0,30,5,0.0,0,0.0331,Star,British Columbia,Whistler
745738,Core Frequent Flyers,P3,0.2795,Low,Standard,4863.27,3504.0,0.0,46,12,-0.1875,22,0.029,Star,Quebec,Montreal
401007,Cooling Veterans,P3,0.1035,Low,Standard,4864.38,4361.0,3.0,30,5,-0.3333,46,0.0532,Star,Quebec,Montreal
981674,Core Frequent Flyers,P3,0.1044,Low,Standard,4864.38,4356.0,1.0,41,8,-0.4375,41,0.0196,Star,British Columbia,Whistler
723055,Core Frequent Flyers,P3,0.1898,Low,Standard,4864.53,3941.0,2.0,41,12,0.625,77,0.0166,Star,Nova Scotia,Halifax
357375,Core Frequent Flyers,P3,0.1897,Low,Standard,4865.37,3942.0,0.0,40,15,2.2,31,0.0199,Star,British Columbia,Whistler
958143,Core Frequent Flyers,P3,0.1654,Low,Standard,4865.85,4061.0,1.0,38,15,1.2857,79,0.0127,Star,Ontario,Ottawa
328754,Core Frequent Flyers,P3,0.1802,Low,Standard,4866.65,3990.0,1.0,42,13,1.0,66,0.0172,Star,Ontario,Toronto
946258,Core Frequent Flyers,P3,0.1765,Low,Standard,4867.38,4008.0,0.0,32,12,1.6,19,0.0194,Star,Newfoundland,St. John's
210746,Sleeping Enrollees,P2,0.9802,High,Standard,4869.28,96.0,99.0,0,0,0.0,72,0.0,Star,British Columbia,Vancouver
302957,Core Frequent Flyers,P3,0.1932,Low,Standard,4869.28,3929.0,0.0,42,11,0.2,73,0.0262,Star,Ontario,Toronto
774234,Core Frequent Flyers,P3,0.1343,Low,Standard,4869.6,4216.0,0.0,45,6,-0.3,28,0.0208,Star,Quebec,Montreal
557289,Core Frequent Flyers,P3,0.1557,Low,Standard,4871.15,4113.0,1.0,30,13,3.6667,21,0.0401,Star,Ontario,Kingston
603531,Core Frequent Flyers,P3,0.1474,Low,Standard,4873.35,4155.0,0.0,44,10,0.8333,79,0.0078,Star,Manitoba,Winnipeg
682337,Sleeping Enrollees,P3,0.2777,Low,Standard,4873.67,3520.0,99.0,0,0,0.0,3,0.0,Star,Ontario,Thunder Bay
368523,Core Frequent Flyers,P3,0.0881,Low,Standard,4874.22,4445.0,0.0,36,17,-0.1,12,0.0,Star,British Columbia,West Vancouver
274179,New Climbers,P2,0.7355,High,Standard,4875.32,1289.0,0.0,9,9,9.0,6,0.0282,Star,British Columbia,Vancouver
